Date,VN-Index,S&P500,STOXX,VND/USD,VND/EUR,interest rate,inflation,GDP
3/14/2016,577.98,2019.640015,344.6600037,21944,24350,6.5,1.69,48152.43
3/15/2016,574.04,2015.930054,340.8599854,21915,24365,6.5,1.69,48152.43
3/16/2016,577.07,2027.219971,341,21699,24330,6.5,1.69,48152.43
3/17/2016,579.26,2040.589966,340.6799927,21957,24326,6.5,1.69,48152.43
3/18/2016,575.82,2049.580078,341.7099915,21950,24848,6.5,1.69,48152.43
3/21/2016,572.27,2051.600098,340.8200073,21944,24737,6.5,1.69,48152.43
3/22/2016,570.91,2049.800049,340.2999878,21939,24725,6.5,1.69,48152.43
3/23/2016,574.71,2036.709961,340.0700073,22027,24621,6.5,1.69,48152.43
3/24/2016,570.66,2035.939941,335.1000061,21971,24636,6.5,1.69,48152.43
3/25/2016,572.08,2035.939941,335.1000061,22270,24526,6.5,1.69,48152.43
3/28/2016,575.72,2037.050049,335.1000061,21933,24526,6.5,1.69,48152.43
3/29/2016,568.28,2055.01001,336.7900085,21919,24599,6.5,1.69,48152.43
3/30/2016,569.91,2063.949951,341.1799927,21934,24843,6.5,1.69,48152.43
3/31/2016,561.22,2059.73999,337.5400085,21950,24962,6.5,1.69,48152.43
4/1/2016,558.43,2072.780029,333.1499939,21950,24962,6.5,1.89,49778.8
4/4/2016,555.82,2066.129883,334.4899902,21947,24936,6.5,1.89,49778.8
4/5/2016,560.32,2045.170044,328.1499939,21858,24927,6.5,1.89,49778.8
4/6/2016,567.79,2066.659912,330.6499939,21946,24909,6.5,1.89,49778.8
4/7/2016,571.6,2041.910034,328.1000061,21947,24956,6.5,1.89,49778.8
4/8/2016,572.34,2047.599976,331.8599854,21947,24956,6.5,1.89,49778.8
4/11/2016,579.27,2041.98999,332.8699951,21955,24995,6.5,1.89,49778.8
4/12/2016,579.84,2061.719971,334.6400146,21943,25037,6.5,1.89,49778.8
4/13/2016,578.02,2082.419922,343.0599976,21948,24817,6.5,1.89,49778.8
4/14/2016,579.49,2082.780029,343.9899902,21933,24731,6.5,1.89,49778.8
4/15/2016,579.86,2080.72998,342.7900085,21933,24731,6.5,1.89,49778.8
4/19/2016,568.28,2100.800049,349.2399902,21939,24872,6.5,1.89,49778.8
4/20/2016,568.03,2102.399902,350.75,21974,24943,6.5,1.89,49778.8
4/21/2016,575.73,2091.47998,349.5899963,21920,24810,6.5,1.89,49778.8
4/22/2016,592.48,2091.580078,348.4599915,21920,24810,6.5,1.89,49778.8
4/25/2016,591.58,2087.790039,346.6799927,21942,24700,6.5,1.89,49778.8
4/26/2016,598.48,2091.699951,347.3099976,21914,24763,6.5,1.89,49778.8
4/27/2016,593.96,2095.149902,348.3200073,21953,24821,6.5,1.89,49778.8
4/28/2016,591.67,2075.810059,348.8999939,21937,24906,6.5,1.89,49778.8
4/29/2016,598.37,2065.300049,341.480011,21937,24906,6.5,1.89,49778.8
5/4/2016,599.07,2051.120117,331.7999878,21976,25198,6.5,2.28,49778.8
5/5/2016,601.51,2050.629883,331.7999878,21936,25068,6.5,2.28,49778.8
5/6/2016,606.52,2057.139893,331.6700134,21936,25068,6.5,2.28,49778.8
5/9/2016,603.85,2058.689941,333.2200012,21933,24995,6.5,2.28,49778.8
5/10/2016,605.05,2084.389893,336.2399902,21934,24932,6.5,2.28,49778.8
5/11/2016,614.06,2064.459961,334.7399902,21941,25006,6.5,2.28,49778.8
5/12/2016,612.12,2064.110107,333.1099854,21955,25014,6.5,2.28,49778.8
5/13/2016,610.82,2046.609985,334.6799927,21955,25014,6.5,2.28,49778.8
5/16/2016,615.78,2066.659912,334.6799927,21951,24931,6.5,2.28,49778.8
5/17/2016,624.75,2047.209961,334.7200012,21934,24853,6.5,2.28,49778.8
5/18/2016,622.45,2047.630005,337.5799866,21953,24747,6.5,2.28,49778.8
5/19/2016,619.2,2040.040039,333.9100037,21963,24599,6.5,2.28,49778.8
5/20/2016,614.81,2052.320068,338.0100098,21963,24599,6.5,2.28,49778.8
5/23/2016,611.03,2048.040039,336.6900024,21970,24614,6.5,2.28,49778.8
5/24/2016,611.62,2076.060059,344.1199951,21994,24571,6.5,2.28,49778.8
5/25/2016,611.89,2090.540039,348.5599976,22022,24509,6.5,2.28,49778.8
5/26/2016,604.34,2090.100098,348.9100037,22032,24619,6.5,2.28,49778.8
5/27/2016,608.11,2099.060059,349.6400146,22032,24619,6.5,2.28,49778.8
5/30/2016,614.5,2099.060059,350.1400146,22020,24572,6.5,2.28,49778.8
5/31/2016,618.44,2096.949951,347.4500122,22081,24568,6.5,2.28,49778.8
6/1/2016,619.86,2099.330078,344.1199951,22178,24632,6.5,2.4,49778.8
6/2/2016,623.37,2105.26001,344.3500061,22051,24730,6.5,2.4,49778.8
6/3/2016,621.88,2099.129883,341.2900085,22051,24730,6.5,2.4,49778.8
6/6/2016,620.05,2109.409912,342.4100037,21992,24959,6.5,2.4,49778.8
6/7/2016,624.65,2112.129883,346.2600098,21964,24983,6.5,2.4,49778.8
6/8/2016,627.87,2119.120117,344.5599976,22000,24990,6.5,2.4,49778.8
6/9/2016,631.26,2115.47998,341.25,21969,24950,6.5,2.4,49778.8
6/10/2016,629.84,2096.070068,332.9200134,21969,24950,6.5,2.4,49778.8
6/13/2016,623.58,2079.060059,326.7999878,21940,24758,6.5,2.4,49778.8
6/14/2016,625.43,2075.320068,320.5299988,21882,24633,6.5,2.4,49778.8
6/15/2016,627.02,2071.5,323.6300049,22000,24647,6.5,2.4,49778.8
6/16/2016,625.11,2077.98999,321.2900085,21918,24610,6.5,2.4,49778.8
6/17/2016,619.25,2071.219971,325.7799988,21918,24610,6.5,2.4,49778.8
6/20/2016,626.46,2083.25,337.6700134,22090,24860,6.5,2.4,49778.8
6/21/2016,628,2088.899902,340.0400085,21840,24855,6.5,2.4,49778.8
6/22/2016,626.41,2085.449951,341.3200073,21984,24780,6.5,2.4,49778.8
6/23/2016,632.27,2113.320068,346.3399963,21830,25024,6.5,2.4,49778.8
6/24/2016,620.77,2037.410034,321.980011,21830,25024,6.5,2.4,49778.8
6/27/2016,621.27,2000.540039,308.75,21991,24209,6.5,2.4,49778.8
6/28/2016,622.2,2036.089966,316.7000122,21885,24334,6.5,2.4,49778.8
6/29/2016,630.12,2070.77002,326.4899902,22028,24345,6.5,2.4,49778.8
6/30/2016,632.26,2098.860107,329.8800049,21911,24454,6.5,2.4,49778.8
7/1/2016,640.3,2102.949951,332.2399902,21911,24454,6.5,2.39,51366.84
7/4/2016,647.96,2102.949951,329.7799988,22114,24412,6.5,2.39,51366.84
7/5/2016,650.88,2088.550049,324.1700134,21882,24481,6.5,2.39,51366.84
7/6/2016,649.46,2099.72998,318.7600098,21974,24287,6.5,2.39,51366.84
7/7/2016,661.12,2097.899902,322.1199951,21965,24316,6.5,2.39,51366.84
7/8/2016,658.68,2129.899902,327.3500061,21965,24316,6.5,2.39,51366.84
7/11/2016,652.26,2137.159912,332.7200012,22000,24239,6.5,2.39,51366.84
7/12/2016,658.9,2152.139893,336.2600098,21922,24336,6.5,2.39,51366.84
7/13/2016,675.12,2152.429932,335.8299866,21914,24321,6.5,2.39,51366.84
7/14/2016,666.69,2163.75,338.5,22152,24362,6.5,2.39,51366.84
7/15/2016,664.56,2161.73999,337.9200134,22152,24362,6.5,2.39,51366.84
7/18/2016,673.5,2166.889893,338.7000122,22018,24243,6.5,2.39,51366.84
7/19/2016,667.76,2163.780029,337.3200073,21933,24261,6.5,2.39,51366.84
7/20/2016,660.26,2173.02002,340.8099976,21923,24155,6.5,2.39,51366.84
7/21/2016,659.57,2165.169922,340.5799866,22023,24168,6.5,2.39,51366.84
7/22/2016,649.87,2175.030029,340.3299866,22023,24168,6.5,2.39,51366.84
7/25/2016,649.3,2168.47998,340.9299927,21974,24110,6.5,2.39,51366.84
7/26/2016,648.59,2169.179932,341.2600098,21821,24140,6.5,2.39,51366.84
7/27/2016,656.11,2166.580078,342.7399902,21957,24122,6.5,2.39,51366.84
7/28/2016,657.14,2170.060059,339.4700012,21816,24321,6.5,2.39,51366.84
7/29/2016,652.23,2173.600098,341.8900146,21816,24321,6.5,2.39,51366.84
8/1/2016,648.38,2170.840088,341.8900146,21895,24494,6.5,2.57,51366.84
8/2/2016,636.05,2157.030029,335.4700012,22044,24564,6.5,2.57,51366.84
8/3/2016,631.61,2163.790039,335.5799866,21942,24579,6.5,2.57,51366.84
8/4/2016,631.94,2164.25,337.8399963,22058,24417,6.5,2.57,51366.84
8/5/2016,627.39,2182.870117,341.3800049,22058,24417,6.5,2.57,51366.84
8/8/2016,629.46,2180.889893,341.5299988,21882,24313,6.5,2.57,51366.84
8/9/2016,637.34,2181.73999,344.6700134,21924,24322,6.5,2.57,51366.84
8/10/2016,648.33,2175.48999,343.980011,21964,24514,6.5,2.57,51366.84
8/11/2016,660.24,2185.790039,346.6600037,21922,24465,6.5,2.57,51366.84
8/12/2016,655.71,2184.050049,346.0899963,21922,24465,6.5,2.57,51366.84
8/15/2016,659.47,2190.149902,346.0499878,21951,24511,6.5,2.57,51366.84
8/16/2016,658.11,2178.149902,343.3200073,21940,24753,6.5,2.57,51366.84
8/17/2016,660.51,2182.219971,340.4700012,21896,24732,6.5,2.57,51366.84
8/18/2016,660.65,2187.02002,342.9100037,21949,24844,6.5,2.57,51366.84
8/19/2016,662.28,2183.870117,340.1400146,21949,24844,6.5,2.57,51366.84
8/22/2016,657.68,2182.639893,340.4299927,22008,24789,6.5,2.57,51366.84
8/23/2016,659.16,2186.899902,343.6000061,21977,24878,6.5,2.57,51366.84
8/24/2016,660.77,2175.439941,344.9299927,21960,24754,6.5,2.57,51366.84
8/25/2016,658.5,2172.469971,342.019989,22134,24779,6.5,2.57,51366.84
8/26/2016,667.75,2169.040039,343.7200012,22134,24779,6.5,2.57,51366.84
8/29/2016,669.44,2180.379883,343.2000122,21989,24545,6.5,2.57,51366.84
8/30/2016,672.67,2176.120117,344.75,21917,24514,6.5,2.57,51366.84
8/31/2016,674.63,2170.949951,343.5299988,21852,24451,6.5,2.57,51366.84
9/1/2016,669.19,2170.860107,343.6600037,21991,24471,6.5,3.34,51366.84
9/5/2016,664.55,2170.860107,350.6199951,21779,24497,6.5,3.34,51366.84
9/6/2016,663.9,2186.47998,349.4599915,21963,24502,6.5,3.34,51366.84
9/7/2016,661.28,2186.159912,350.4599915,21998,24683,6.5,3.34,51366.84
9/8/2016,666.07,2181.300049,349.3200073,22004,24781,6.5,3.34,51366.84
9/9/2016,666.88,2127.810059,345.519989,22004,24781,6.5,3.34,51366.84
9/12/2016,659.76,2159.040039,342.230011,21975,24624,6.5,3.34,51366.84
9/13/2016,659.72,2127.02002,338.7200012,21902,24649,6.5,3.34,51366.84
9/14/2016,656.64,2125.77002,338.4200134,21940,24634,6.5,3.34,51366.84
9/15/2016,656.18,2147.26001,340.3399963,22092,24670,6.5,3.34,51366.84
9/16/2016,651.31,2139.159912,337.8200073,22092,24670,6.5,3.34,51366.84
9/19/2016,657.89,2139.120117,341.269989,22020,24501,6.5,3.34,51366.84
9/20/2016,663.37,2139.76001,341,21878,24557,6.5,3.34,51366.84
9/21/2016,668.48,2163.120117,342.4599915,22003,24483,6.5,3.34,51366.84
9/22/2016,671.38,2177.179932,347.8599854,21950,24664,6.5,3.34,51366.84
9/23/2016,674.09,2164.689941,345.3399963,21950,24664,6.5,3.34,51366.84
9/26/2016,677.04,2146.100098,340,22018,24689,6.5,3.34,51366.84
9/27/2016,684.89,2159.929932,340.1900024,21956,24697,6.5,3.34,51366.84
9/28/2016,686.72,2171.370117,342.5700073,21945,24629,6.5,3.34,51366.84
9/29/2016,688.55,2151.129883,342.7200012,21797,24621,6.5,3.34,51366.84
9/30/2016,685.73,2168.27002,342.9200134,21797,24621,6.5,3.34,51366.84
10/3/2016,683.05,2161.199951,343.230011,21888,24670,6.5,4.09,50942.9
10/4/2016,684.2,2150.48999,346.1000061,21983,24526,6.5,4.09,50942.9
10/5/2016,687.04,2159.72998,344.2000122,22026,24633,6.5,4.09,50942.9
10/6/2016,687.32,2160.77002,342.8200073,21829,24557,6.5,4.09,50942.9
10/7/2016,683.95,2153.73999,339.6400146,21829,24557,6.5,4.09,50942.9
10/10/2016,674.19,2163.659912,341.980011,22000,24505,6.5,4.09,50942.9
10/11/2016,682.36,2136.72998,340.1700134,21954,24314,6.5,4.09,50942.9
10/12/2016,682.45,2139.179932,338.5599976,21891,24174,6.5,4.09,50942.9
10/13/2016,685.23,2132.550049,335.6199951,22025,24201,6.5,4.09,50942.9
10/14/2016,687,2132.97998,339.9500122,22025,24201,6.5,4.09,50942.9
10/17/2016,680.95,2126.5,337.4200134,22006,24114,6.5,4.09,50942.9
10/18/2016,682.02,2139.600098,342.480011,21966,24159,6.5,4.09,50942.9
10/19/2016,688.89,2144.290039,343.6400146,22038,24104,6.5,4.09,50942.9
10/20/2016,686.39,2141.340088,344.2900085,21967,24082,6.5,4.09,50942.9
10/21/2016,684.83,2141.159912,344.2900085,21967,24082,6.5,4.09,50942.9
10/24/2016,678.02,2151.330078,344.2600098,21953,23917,6.5,4.09,50942.9
10/25/2016,676.18,2143.159912,343.0700073,21995,23902,6.5,4.09,50942.9
10/26/2016,673.61,2139.429932,341.7600098,22022,23992,6.5,4.09,50942.9
10/27/2016,676.9,2133.040039,341.7099915,21820,24001,6.5,4.09,50942.9
10/28/2016,682.25,2126.409912,340.7999878,21820,24001,6.5,4.09,50942.9
10/31/2016,675.8,2126.149902,338.9700012,21916,23971,6.5,4.09,50942.9
11/1/2016,676.6,2111.719971,335.3299866,21899,24045,6.5,4.52,50942.9
11/2/2016,671.4,2097.939941,331.5499878,21962,24216,6.5,4.52,50942.9
11/3/2016,667.63,2088.659912,331.5599976,21900,24375,6.5,4.52,50942.9
11/4/2016,666.73,2085.179932,328.7999878,21895,24325,6.5,4.52,50942.9
11/7/2016,674.14,2131.52002,333.8399963,22008,24394,6.5,4.52,50942.9
11/8/2016,676.46,2139.560059,334.9100037,22027,24311,6.5,4.52,50942.9
11/9/2016,670.26,2163.26001,339.8099976,22316,24264,6.5,4.52,50942.9
11/10/2016,678.17,2167.47998,338.8800049,21984,24366,6.5,4.52,50942.9
11/11/2016,679.2,2164.449951,337.5,21997,23935,6.5,4.52,50942.9
11/14/2016,673.05,2164.199951,338.230011,22066,23882,6.5,4.52,50942.9
11/15/2016,674.26,2180.389893,339.1600037,22067,23698,6.5,4.52,50942.9
11/16/2016,674.6,2176.939941,338.4700012,22381,23662,6.5,4.52,50942.9
11/17/2016,674.57,2187.120117,340.6000061,22272,23564,6.5,4.52,50942.9
11/18/2016,673.25,2181.899902,339.3900146,22215,23663,6.5,4.52,50942.9
11/21/2016,674.29,2198.179932,340.230011,22191,23523,6.5,4.52,50942.9
11/22/2016,681.91,2202.939941,341.019989,22177,23592,6.5,4.52,50942.9
11/23/2016,683.16,2204.719971,340.769989,22415,23567,6.5,4.52,50942.9
11/24/2016,678.18,2204.719971,341.8399963,22407,23650,6.5,4.52,50942.9
11/25/2016,675.87,2213.350098,342.4500122,22355,23656,6.5,4.52,50942.9
11/28/2016,665.29,2201.719971,339.8299866,22311,23683,6.5,4.52,50942.9
11/29/2016,658.26,2204.659912,340.9500122,22188,23676,6.5,4.52,50942.9
11/30/2016,665.07,2198.810059,341.9899902,22291,23629,6.5,4.52,50942.9
12/1/2016,666.54,2191.080078,340.8599854,22223,23733,6.5,4.74,50942.9
12/2/2016,665.14,2191.949951,339.3599854,22283,23698,6.5,4.74,50942.9
12/5/2016,660.21,2204.709961,341.269989,22205,23763,6.5,4.74,50942.9
12/6/2016,651.49,2212.22998,344.5700073,22389,23899,6.5,4.74,50942.9
12/7/2016,653.53,2241.350098,347.7000122,22261,24001,6.5,4.74,50942.9
12/8/2016,658.89,2246.189941,351.9599915,22627,23944,6.5,4.74,50942.9
12/9/2016,663.07,2259.530029,355.3800049,22250,24015,6.5,4.74,50942.9
12/12/2016,659.7,2256.959961,353.7399902,22187,23493,6.5,4.74,50942.9
12/13/2016,654.66,2271.719971,357.5,22239,23595,6.5,4.74,50942.9
12/14/2016,665.14,2253.280029,355.7200012,22587,23636,6.5,4.74,50942.9
12/15/2016,665.92,2262.030029,358.7900085,22354,23789,6.5,4.74,50942.9
12/16/2016,675.16,2258.070068,360.019989,22745,23281,6.5,4.74,50942.9
12/19/2016,674.33,2262.530029,359.5899963,22438,23370,6.5,4.74,50942.9
12/20/2016,662.66,2270.76001,361.3200073,22350,23334,6.5,4.74,50942.9
12/21/2016,666.94,2265.179932,360.5599976,22340,23224,6.5,4.74,50942.9
12/22/2016,664.15,2260.959961,359.8200073,22402,23293,6.5,4.74,50942.9
12/23/2016,664.37,2263.790039,359.980011,22378,23382,6.5,4.74,50942.9
12/26/2016,662.45,2263.790039,359.980011,22366,23390,6.5,4.74,50942.9
12/27/2016,663.86,2268.879883,360.480011,22364,23390,6.5,4.74,50942.9
12/28/2016,663.5,2249.919922,361.5299988,22392,23388,6.5,4.74,50942.9
12/29/2016,664.72,2249.26001,360.2600098,22318,23321,6.5,4.74,50942.9
12/30/2016,664.87,2238.830078,361.4200134,22468,23412,6.5,4.74,50942.9
1/3/2017,672.01,2257.830078,365.7099915,22338,23462,6.5,5.22,52239.38
1/4/2017,674.7,2270.75,365.2600098,22222,23244,6.5,5.22,52239.38
1/5/2017,675.81,2269,365.6400146,22062,23308,6.5,5.22,52239.38
1/6/2017,679.8,2276.97998,365.4500122,22297,23400,6.5,5.22,52239.38
1/9/2017,682.57,2268.899902,363.6700134,22077,23485,6.5,5.22,52239.38
1/10/2017,681.07,2268.899902,364.0700073,22237,23367,6.5,5.22,52239.38
1/11/2017,687.16,2275.320068,364.8999939,22059,23476,6.5,5.22,52239.38
1/12/2017,686.96,2270.439941,362.5100098,22265,23344,6.5,5.22,52239.38
1/13/2017,685.06,2274.639893,365.9400024,22202,23642,6.5,5.22,52239.38
1/16/2017,677.94,2274.639893,362.9700012,22174,23628,6.5,5.22,52239.38
1/17/2017,684.71,2267.889893,362.4200134,22195,23512,6.5,5.22,52239.38
1/18/2017,683.28,2271.889893,363.0700073,22309,23773,6.5,5.22,52239.38
1/19/2017,682.31,2263.689941,362.8500061,22196,23724,6.5,5.22,52239.38
1/20/2017,686.26,2271.310059,362.5799866,22084,23664,6.5,5.22,52239.38
1/23/2017,687.15,2265.199951,361.0100098,22100,23613,6.5,5.22,52239.38
1/24/2017,691.36,2280.070068,361.9200134,22229,23797,6.5,5.22,52239.38
1/25/2017,697.28,2298.370117,366.5899963,22227,23853,6.5,5.22,52239.38
2/2/2017,703.18,2280.850098,361.9500122,22640,24004,6.5,5.02,52239.38
2/3/2017,700.35,2297.419922,364.0700073,22137,24079,6.5,5.02,52239.38
2/6/2017,700.04,2292.560059,361.6000061,22196,23878,6.5,5.02,52239.38
2/7/2017,701.91,2293.080078,362.7399902,22210,23855,6.5,5.02,52239.38
2/8/2017,702.04,2294.669922,363.9400024,22183,23728,6.5,5.02,52239.38
2/9/2017,700.65,2307.870117,366.7900085,22347,23726,6.5,5.02,52239.38
2/10/2017,703.78,2316.100098,367.3900146,22266,23813,6.5,5.02,52239.38
2/13/2017,705.9,2328.25,370.1300049,22398,23694,6.5,5.02,52239.38
2/14/2017,706.26,2337.580078,370.2000122,22478,23731,6.5,5.02,52239.38
2/15/2017,711.57,2349.25,371.4700012,22319,23774,6.5,5.02,52239.38
2/16/2017,709.35,2347.219971,370.1000061,22305,23650,6.5,5.02,52239.38
2/17/2017,707.83,2351.159912,370.2200012,22483,23805,6.5,5.02,52239.38
2/20/2017,710.59,2351.159912,371.0400085,22464,23869,6.5,5.02,52239.38
2/21/2017,716.55,2365.379883,373.3999939,22469,23839,6.5,5.02,52239.38
2/22/2017,717.24,2362.820068,373.3800049,22334,23671,6.5,5.02,52239.38
2/23/2017,716.87,2363.810059,372.8500061,22830,23573,6.5,5.02,52239.38
2/24/2017,714.47,2367.340088,370.0100098,22815,23694,6.5,5.02,52239.38
2/27/2017,717.44,2369.75,369.519989,22777,23804,6.5,5.02,52239.38
2/28/2017,710.79,2363.639893,370.2399902,22760,23710,6.5,5.02,52239.38
3/1/2017,709.52,2395.959961,375.6900024,22391,23724,6.5,4.65,52239.38
3/2/2017,707.51,2381.919922,375.6099854,22474,23621,6.5,4.65,52239.38
3/3/2017,712.62,2383.120117,375.230011,22840,23612,6.5,4.65,52239.38
3/6/2017,716.29,2375.310059,373.269989,22800,23674,6.5,4.65,52239.38
3/7/2017,716.54,2368.389893,372.269989,22448,23728,6.5,4.65,52239.38
3/8/2017,716.6,2362.97998,372.5799866,22461,23716,6.5,4.65,52239.38
3/9/2017,715.8,2364.870117,372.8900146,22390,23678,6.5,4.65,52239.38
3/10/2017,712.21,2372.600098,373.230011,22281,23682,6.5,4.65,52239.38
3/13/2017,710.17,2373.469971,374.6400146,22458,23785,6.5,4.65,52239.38
3/14/2017,714.71,2365.449951,373.4599915,22483,23928,6.5,4.65,52239.38
3/15/2017,713.14,2385.26001,375.1000061,22224,23847,6.5,4.65,52239.38
3/16/2017,714.92,2381.379883,377.730011,22310,23850,6.5,4.65,52239.38
3/17/2017,710.54,2378.25,378.3200073,22404,24030,6.5,4.65,52239.38
3/20/2017,715.07,2373.469971,377.6799927,22447,24058,6.5,4.65,52239.38
3/21/2017,716.18,2344.02002,375.6700134,22419,24101,6.5,4.65,52239.38
3/22/2017,712.94,2348.449951,374.0299988,22390,24225,6.5,4.65,52239.38
3/23/2017,719.56,2345.959961,377.2000122,22429,24166,6.5,4.65,52239.38
3/24/2017,722.14,2343.97998,376.5100098,22432,24184,6.5,4.65,52239.38
3/27/2017,723.52,2341.590088,375.0100098,22490,24345,6.5,4.65,52239.38
3/28/2017,719.26,2358.570068,377.2999878,22447,24320,6.5,4.65,52239.38
3/29/2017,720.47,2361.129883,378.5299988,22524,24166,6.5,4.65,52239.38
3/30/2017,723.86,2368.060059,380.4599915,22435,24054,6.5,4.65,52239.38
3/31/2017,722.31,2362.719971,381.1400146,22435,24054,6.5,4.65,52239.38
4/3/2017,722.38,2358.840088,379.2900085,22249,23824,6.5,4.3,53872.12
4/4/2017,724.14,2360.159912,380.0299988,22320,23752,6.5,4.3,53872.12
4/5/2017,723.22,2352.949951,380.0899963,22357,23811,6.5,4.3,53872.12
4/7/2017,727.95,2355.540039,381.2600098,22357,23811,6.5,4.3,53872.12
4/10/2017,729.87,2357.159912,381.25,22653,23571,6.5,4.3,53872.12
4/11/2017,731.33,2353.780029,381.1799927,22670,23641,6.5,4.3,53872.12
4/12/2017,725.58,2344.929932,381.8999939,22645,23637,6.5,4.3,53872.12
4/13/2017,724.35,2328.949951,380.5799866,22355,23724,6.5,4.3,53872.12
4/14/2017,718.45,2328.949951,380.5799866,22355,23724,6.5,4.3,53872.12
4/17/2017,710.83,2349.01001,380.5799866,22232,23724,6.5,4.3,53872.12
4/18/2017,714.93,2342.189941,376.3500061,22398,23856,6.5,4.3,53872.12
4/19/2017,716.77,2338.169922,377.2399902,22439,23990,6.5,4.3,53872.12
4/20/2017,712.66,2355.840088,378.0599976,22292,24047,6.5,4.3,53872.12
4/21/2017,712.41,2348.689941,378.1199951,22292,24047,6.5,4.3,53872.12
4/24/2017,709.39,2374.149902,386.0899963,22300,24270,6.5,4.3,53872.12
4/25/2017,707.58,2388.610107,386.9100037,22350,24366,6.5,4.3,53872.12
4/26/2017,710.04,2387.449951,388.730011,22417,24371,6.5,4.3,53872.12
4/27/2017,716.53,2388.77002,387.7900085,22465,24374,6.5,4.3,53872.12
4/28/2017,717.73,2384.199951,387.0899963,22465,24374,6.5,4.3,53872.12
5/3/2017,719.54,2388.129883,389.3699951,22280,24412,6.5,3.19,53872.12
5/4/2017,722.02,2389.52002,391.980011,22286,24467,6.5,3.19,53872.12
5/5/2017,720,2399.290039,394.5400085,22286,24467,6.5,3.19,53872.12
5/8/2017,718.86,2399.379883,394.0400085,22415,24490,6.5,3.19,53872.12
5/9/2017,722.11,2396.919922,395.8099976,22375,24370,6.5,3.19,53872.12
5/10/2017,724.31,2399.629883,396.4500122,22376,24316,6.5,3.19,53872.12
5/11/2017,724.99,2394.439941,394.3900146,22210,24302,6.5,3.19,53872.12
5/12/2017,725.37,2390.899902,395.6300049,22210,24302,6.5,3.19,53872.12
5/15/2017,725.35,2402.320068,395.9700012,22240,24481,6.5,3.19,53872.12
5/16/2017,725.03,2400.669922,395.9100037,22216,24673,6.5,3.19,53872.12
5/17/2017,727.2,2357.030029,391.1400146,22404,24800,6.5,3.19,53872.12
5/18/2017,726.99,2365.719971,389.1900024,22257,24867,6.5,3.19,53872.12
5/19/2017,733.82,2381.72998,391.5100098,22257,24867,6.5,3.19,53872.12
5/22/2017,744.1,2394.02002,391.1400146,22447,25088,6.5,3.19,53872.12
5/23/2017,740.93,2398.419922,392.019989,22269,25098,6.5,3.19,53872.12
5/24/2017,742.74,2404.389893,392.3699951,22349,24981,6.5,3.19,53872.12
5/25/2017,741.91,2415.070068,392.3699951,22451,25050,6.5,3.19,53872.12
5/26/2017,743.41,2415.820068,391.3500061,22451,25050,6.5,3.19,53872.12
5/29/2017,746.25,2415.820068,391.25,22290,25033,6.5,3.19,53872.12
5/30/2017,738.21,2412.909912,390.5,22304,24931,6.5,3.19,53872.12
5/31/2017,737.82,2411.800049,389.9899902,22380,25070,6.5,3.19,53872.12
6/1/2017,741.8,2430.060059,391.6600037,22227,25096,6.5,2.54,53872.12
6/2/2017,738.81,2439.070068,392.5499878,22227,25096,6.5,2.54,53872.12
6/5/2017,743.49,2436.100098,392.5499878,22311,25141,6.5,2.54,53872.12
6/6/2017,751.31,2429.330078,389.3999939,22252,25160,6.5,2.54,53872.12
6/7/2017,753.46,2433.139893,389.1799927,22396,25053,6.5,2.54,53872.12
6/8/2017,750.13,2433.790039,389.1499939,22301,25092,6.5,2.54,53872.12
6/9/2017,749.72,2431.77002,390.3900146,22301,25092,6.5,2.54,53872.12
